id,tempo,energy,loudness,valence,Intensity
3Jr76YAkAv7D4fYjvaXpQb,119.911,0.308,-10.922,0.0384,2
1LsbZoHegLrCptMsEtEhJi,119.999,0.214,-17.009,0.0404,0
7oVEtyuv9NBmnytsCIsY5I,110.006,0.972,-4.45,0.585,1
3OUyyDN7EZrL7i0Sbi5SVd,119.986,0.51,-6.348,0.334,2
0YLSjVxSb5FT1Bo8Tnxr8j,100.033,0.449,-9.379,0.606,2
0HTb4JfMtMkMYUtyd19In3,80.088,0.539,-7.043,0.461,2
6ABHr8kYCws5z6gC9Lwith,127.395,0.447,-7.895,0.215,2
6Oq4lIhSSYdA6WuXU9sPeG,67.018,0.35,-8.937,0.318,2
3qiyyUfYe7CRYLucrPmulD,117.292,0.724,-8.367,0.15,2
5iq0Tela3gm73ZW72XZ5dm,117.652,0.369,-17.075,0.221,0
7CmJQKB7nW4yCuA0hhc4nc,153.067,0.749,-4.883,0.442,1
6S3JlDAGk3uu3NtZbPnuhS,124.431,0.876,-7.788,0.515,1
2cSdAkzAf2T4j4aLvx4LLz,120.968,0.907,-3.72,0.249,2
6NNP27VopCg9igRuWCRt6P,119.965,0.813,-4.394,0.202,2
75SW8IItf7yy1VejSLtv9W,119.952,0.255,-16.305,0.274,0
08mG3Y1vljYA6bvDt4Wqkj,188.386,0.7,-5.678,0.763,1
5etJs8H5GcjCboXNw6Rrg0,118.059,0.608,-8.004,0.172,2
57ECZeJDxi0K9x4nWF75tK,124.047,0.729,-7.554,0.689,1
4p2RANKodMmW1lbMTpCtly,107.015,0.648,-4.477,0.464,2
3aGibUHhQyBsyumYHylw0K,77.878,0.651,-7.601,0.646,1
0nWhWuaLLCcJS0D19np9Cb,104.05,0.538,-9.003,0.552,2
0DsIoA5io9H9ViOl2YNLcR,79.603,0.661,-3.166,0.699,1
7mIgWX6dWivt2Zf2RH5nGF,136.575,0.563,-12.647,0.444,2
24UjSTjySpODo1lqIvPWGg,100.067,0.666,-6.352,0.77,1
1WCOna34eEMPgjfOOZkGQc,116.987,0.574,-4.02,0.743,1
1p5jgCAGFDBIBs6ZbWIMvA,139.991,0.978,-5.118,0.63,1
4S7misxIYuUVypO0NwDwuW,159.963,0.717,-6.564,0.961,1
4DWmoi9kCghW93QNnefhDJ,79.93,0.256,-11.446,0.63,2
5RL2Bu8rn2WiyWh9h8bPHt,115.999,0.662,-6.179,0.718,1
5RL2Bu8rn2WiyWh9h8bPHt,115.999,0.662,-6.179,0.718,1
4i7HqWsN7iJzsXpsW5h1nb,102.653,0.679,-4.828,0.852,1
3rmo8F54jFF8OgYsqTxm5d,126.011,0.893,-3.745,0.537,1
1z5Ywj8LNjDtAL05IzY8Nk,124.983,0.68,-7.943,0.895,1
1ds1gkZWVzwyRdkGOG2GeN,125.017,0.797,-4.224,0.963,1
05CRP83e1AD3kl6rP1r5aB,143.439,0.346,-9.718,0.241,2
0GyQwGfHQm03m1F9gGfd1O,149.991,0.961,-2.75,0.75,1
0SiywuOBRcynK0uKGWdCnn,119.001,0.921,-3.755,0.714,1
6qfM0i5YwSXtKCeW0R3XWr,130.11,0.655,-5.606,0.382,2
0RE4crnT3jRms1xxVlEZx2,97.988,0.496,-8.165,0.716,1
6KI66HzKaCOvfvLenuf0JQ,138.749,0.147,-15.412,0.178,0
4eu27jAU2bbnyHUC3G75U8,106.021,0.932,-2.228,0.792,1
2RLZzq5XDQ7Q94ogCN14Ay,108.819,0.273,-7.964,0.114,2
7yEzG4Rsbj2xAJr9v8olsI,72.749,0.212,-16.491,0.615,0
3q9oTSo64CrjOiPwI4DbWE,121.964,0.722,-6.983,0.466,1
1ySwd43oWXbrytN2BD0Mhb,99.881,0.885,-4.508,0.567,1
1yM7GIEJ2QniupkEHOyp0a,90.951,0.844,-3.529,0.941,1
18e3XXYCv4Tx8uUl1mP3CN,120.02,0.944,-4.115,0.957,1
4YMoNzgI1oQo3cxpseqJZ3,160.012,0.562,-8.644,0.519,1
0GHAm8ojJN7zAOI7nUzuLr,110.08,0.125,-14.797,0.275,0
34x3r65wXDQNXdMeDmDWbu,154.009,0.909,-4.132,0.685,1
0TthKUCausuhIBCgnGGI37,110.089,0.706,-9.089,0.846,1
2Jlq9Sj4yheCbRgNHrZyWz,122.987,0.886,-3.391,0.367,1
5INKIG4QNuD4xq7qZcfPzp,127.089,0.52,-8.367,0.427,2
6VRhkROS2SZHGlp0pxndbJ,110.026,0.972,-2.302,0.576,1
2S6N9pbnkhQRyAx80HmF79,116.0,0.489,-6.829,0.399,2
0lx4lIIJFuml4T70332ZPC,80.949,0.911,-2.656,0.9,1
4k3zX4m9PgX1WVB77At6DD,144.981,0.846,-8.643,0.365,1
4KfSdst7rW39C0sfhArdrz,137.145,0.691,-13.553,0.667,1
6iaQi9uPzHoXLMo5g490Bj,105.02,0.941,-4.894,0.56,1
7vPyfglQrBBQ0MmQ0V7d7I,95.022,0.23,-13.097,0.292,0
6oh6pyBUaJWZbhQKsq0iAm,89.939,0.705,-5.51,0.226,2
3EPXxR3ImUwfayaurPi3cm,126.684,0.586,-6.319,0.443,2
53c0BAe6GBlGJ75hQGQccc,95.95,0.854,-3.506,0.847,1
1544QrkjsAElKOeYsu1ZZ4,128.022,0.831,-6.112,0.964,1
74mDMQPfxnkxsjTg8YBaRG,165.875,0.414,-9.691,0.193,2
6XbEFoodVk68AcwMsOuvAP,103.994,0.636,-8.273,0.581,1
2obH9wItcVQgceWHqOBt8f,89.995,0.744,-4.692,0.511,1
18UsAG7SfOQ5sxJEdjAMH0,109.923,0.155,-14.405,0.0949,0
2LXtyj95dK56ENS1QLt4IB,114.355,0.0809,-17.282,0.0922,0
2bQhVQbV7VBzSOPo8mbkUR,179.945,0.838,-4.491,0.533,1
5v8lrqU6G94yVU6yudWXJs,153.987,0.417,-15.041,0.197,2
4ymD0FxX1fnWszSu9rMAtD,171.907,0.615,-5.98,0.354,1
4gwF1NiLbZl2uKJDS3AX9O,104.003,0.951,-1.981,0.264,2
6mzF8HvHdVrzJNd8M1uFCS,110.252,0.41,-6.146,0.219,2
1HR2CTi0ytRJIcik1QKdOa,132.077,0.696,-4.472,0.467,1
5eHLY26dx6X3tnL4HiX1Fi,127.957,0.767,-6.033,0.387,1
4pWawf1Rq4qHDv4Ktqjg2D,117.048,0.826,-4.577,0.216,2
6N81xlWzMaEYhjHry55OSI,120.558,0.666,-6.067,0.434,2
1hGy2eLcmC8eKx7qr1tOqx,130.009,0.661,-6.075,0.769,1
5LEHlRPjGcZ5RdagAwXpHS,89.605,0.0333,-34.177,0.0591,0
6hqyEMoWxWiB5RG6f2YsM7,109.97,0.162,-19.708,0.565,0
6RaODiY9iiPHtLXpmSCulr,119.989,0.88,-9.952,0.433,1
5zFglKYiknIxks8geR8rcL,99.048,0.676,-5.483,0.721,1
2ISSQPb9LHHiV6ng2NXosL,128.003,0.833,-4.126,0.56,1
0lrkKaRKobXWnGbvZA8iWW,75.002,0.339,-9.765,0.147,2
4TQY66VdqsvaKReFiCi7sn,129.943,0.92,-2.878,0.676,1
73E1cWwhV9iyIfiyyH26Mn,83.879,0.00358,-37.948,0.0386,0
4fxpn4Wz6QjMeo4ZSJpcyV,105.004,0.159,-14.491,0.111,0
1U6aNzlYxoCGGm7K6Nu9EE,179.597,0.424,-5.431,0.181,2
3LjQDbEz8gmZSmJe36tUmh,122.666,0.441,-8.398,0.343,2
2GjPJVgqtF8uSyoedh5Inf,78.291,0.0562,-19.074,0.205,0
0zQa7QXLpUZfrrsWbgDZll,160.127,0.583,-8.185,0.217,2
2gMXnyrvIjhVBUZwvLZDMP,111.881,0.575,-4.858,0.183,2
3Wrjm47oTz2sjIgck11l5e,134.002,0.8,-4.808,0.589,1
1MTQHCpraD4S8g5PAFKzoj,120.315,0.489,-6.66,0.0902,2
3dvRD7tnKF9Kxocks07jue,170.04,0.579,-10.109,0.555,1
0xwpX5rFUYLObvUA5eh9uL,84.681,0.87,-7.101,0.873,1
0Jw7m6p1qyz0VsvjpguMzu,149.962,0.518,-8.09,0.49,1
3Jxjb19MCQAygvyFeHs6TX,112.992,0.665,-5.312,0.751,1
7sC9FifCXZHgjTAjFO1ykA,164.042,0.865,-4.598,0.46,1
2XB5zfp6mtcKRPIbwFw7JG,143.998,0.618,-6.347,0.387,2
7neXef29cogkuASB5rTafo,89.621,0.466,-11.611,0.572,2
3dAvoxoiRsAGa87VPMnbbl,129.951,0.914,-3.764,0.368,1
6i71yrjuQ9f1zUSVfEChem,93.895,0.815,-2.61,0.814,1
5Hroj5K7vLpIG4FNCRIjbP,100.012,0.902,-2.392,0.538,1
3rPtS4nfpy7PsARctAWpzd,144.981,0.714,-5.247,0.321,2
5T7ZFtCcOgkpjxcuaeZbw0,118.491,0.877,-2.986,0.486,1
7zv0i1f8kTy8hPapkm28kz,74.995,0.842,-5.26,0.594,1
6zeeWid2sgw4lap2jV61PZ,97.949,0.552,-10.278,0.112,2
1FtYN2OwwvNgxfqf5XsD6M,99.941,0.461,-10.581,0.39,2
0B6hW0mGwtejHAWuJ0qMka,99.953,0.55,-7.053,0.343,2
6f5ExP43esnvdKPddwKXJH,110.054,0.671,-5.077,0.699,1
6wPBOv9UlysxoASQgRPPkU,150.131,0.782,-3.164,0.183,2
7xbXQeepclfQNqI3mLPb3c,100.205,0.4,-8.16,0.348,2
1s86nOhD2gWQ4Ii7ua5jOu,90.053,0.701,-5.577,0.309,2
5k5fWendNngd89O8JKoE8L,127.987,0.789,-7.002,0.873,1
6fq5GyXeT7kfzkK97b9rGC,155.026,0.617,-7.545,0.551,1
1JbUMtVkQuaAPdHOvncVTm,135.207,0.0774,-23.594,0.354,0
4FcknXDJ8yW2QYUl0cm6uJ,94.037,0.563,-4.739,0.0739,2
0Om4Jl5Y3WcZqMWEnoaIRY,100.019,0.316,-13.86,0.0381,0
6uB4JeqeiGxYn1pswrC7rX,167.967,0.315,-16.88,0.218,0
1sxh0eqIb8ulYypPuq6ZRu,109.997,0.926,-3.452,0.731,1
6QXOeVS0RuwbMrI4ud2Lud,124.171,0.398,-8.962,0.261,2
0dova5UHQl7K3VlKu1pyEQ,86.542,0.661,-11.588,0.856,1
3QJ3gts5Qrh0TzoSoKd69G,139.624,0.818,-5.543,0.458,1
4u35xH6SU1ym5vGzsZxvAp,138.956,0.848,-4.584,0.843,1
3VORkvig6GJheAu4x3I3oC,149.965,0.306,-9.65,0.413,2
448hSkxDU1sUQQauBWZVcC,75.014,0.604,-5.279,0.651,1
2jUoKSWTHduXxUL3JomwhB,100.997,0.687,-5.793,0.675,1
2q6GTrqamOK1yYPBTiWU6y,170.209,0.779,-5.574,0.551,1
2juIjirI5mIXuActwbOTaX,104.022,0.876,-3.587,0.44,1
5ChkMS8OtdzJeqyybCc9R5,117.046,0.654,-3.051,0.847,1
3nRAW6huHTz9zGpH5hE8sk,176.793,0.323,-8.75,0.439,2
76zTKFGA8tUF3gvCSJROXl,76.865,0.453,-8.129,0.345,2
4uhgyx6gD0n8nk4kzy0ABy,140.021,0.426,-17.413,0.579,0
2seQydYa6jfs50mCsDyQwB,98.049,0.295,-13.021,0.354,0
4OMrF5pMxCWJNIEFA38N99,90.062,0.585,-5.336,0.729,1
0ABeME5fOK9X8dfqx6V98C,112.035,0.529,-6.066,0.228,2
1AKGJQIHP3dIPuhOjdxD6a,149.961,0.789,-5.21,0.538,1
35NDUYJIRkuYsAw7h8Zbrr,92.77,0.543,-5.446,0.603,1
6XknAWZbj8HY3OLWPTHaUH,110.795,0.234,-10.401,0.141,2
4uy8pqHmNZ5r8AFSFehrqv,171.846,0.375,-10.931,0.672,1
3TZ7NHkMT82AhwuYsd00Hz,139.923,0.491,-6.433,0.258,2
5aAFhwGmoTsYd3ICgj5Ms2,145.73,0.0927,-20.179,0.0325,0
3GrTI5vAoDD3VE24VTBJAc,106.47,0.687,-8.167,0.816,1
5M4Cb3rtdMWa53ypyExGKJ,121.976,0.586,-4.284,0.578,1
30bQxViotttoZ7x2iUP2L9,95.839,0.178,-15.758,0.148,0
18YHbIhrleUkKKj2DvEp79,163.842,0.91,-3.057,0.694,1
32U1XMh3DKlm45uvpofhvY,93.345,0.712,-6.109,0.238,2
0JChw6k59cZxegh0SGceE1,114.058,0.674,-4.832,0.239,2
2DLrgv7HhJanCuD8L9uJLR,189.776,0.906,-3.967,0.641,1
6U6j7rRA3s96GzMRqrgtu4,137.08,0.56,-5.924,0.59,1
5P9YtbHxyGuZx9OOxrKr1L,136.607,0.122,-24.231,0.0362,0
6k3XXCE1ZzwevQlxf8dNaw,110.019,0.701,-7.505,0.385,2
7vZz8oJ5qAqB9MghufRK5k,105.046,0.708,-7.047,0.611,1
3s6H6UW7yPu2rsF8CGki60,105.976,0.771,-2.849,0.462,1
7EZC6E7UjZe63f1jRmkWxt,166.915,0.649,-8.994,0.312,2
74vx4esXPmbR3TFhqpOtyc,95.091,0.736,-6.96,0.645,1
3LIe8IvE9X2Eh8K1UZ8Qm7,130.985,0.301,-20.233,0.962,0
4XQCxOjh4iFofXqTFStUKx,0.0,0.305,-21.081,0.0,0
11aL3xQFQRj0xJZb0tihFg,140.215,0.272,-14.715,0.745,1
1rIvV3vogPZDoEz4Ra0bei,93.933,0.415,-8.43,0.725,1
4fouWK6XVHhzl78KzQ1UjL,121.932,0.54,-5.692,0.415,2
4rzw37fRwEoUDx7gulKKHN,83.924,0.552,-9.369,0.375,2
4LyIHEDbAWDeKV0JbVZae9,90.773,0.565,-7.264,0.308,2
4nzBST9JdZIy9qfilr93Po,116.961,0.38,-9.275,0.192,2
1ERCrZMVMSpqDW4zmr4sRc,93.309,0.229,-11.394,0.107,0
4OQq1bcP12GQQXJNupxqfR,139.922,0.83,-3.836,0.494,1
3nDjCWmn3FHTI9q8y2twLS,73.016,0.453,-8.779,0.412,2
4t5joZkdlXlvzLXJbkgppJ,80.045,0.454,-8.555,0.273,2
7lOvJBqH38ZY59eLU7bioq,145.911,0.999,-1.307,0.779,1
3jjRnMBYlygg5GzqtiMjgr,81.991,0.454,-6.359,0.0762,2
46BHP7nFOrGQPLW8mCxzZr,155.083,0.293,-11.703,0.488,2
0RW7ykDvCSTMF5FT4lIFfL,184.841,0.645,-4.985,0.398,1
75ls0gurX68lUmMjE7QcsE,103.861,0.437,-8.281,0.707,1
6D7Y1ifRZYfqaTvffJ2zGT,162.093,0.853,-4.014,0.648,1
0rbKrBvZUYY9GN9l057BuY,105.165,0.221,-12.623,0.677,0
2GLQX8pvF8XOub6eH15FU5,94.516,0.928,-2.166,0.643,1
36vuRHXbvbWFzn8wvK2AME,64.979,0.0643,-26.62,0.107,0
01TtrmZEiYitpwDUcPQ6dj,79.641,0.605,-7.032,0.319,2
0GQqQ7dA7B4mcEktSZaOUp,78.68,0.591,-6.833,0.308,2
47iHvzU9Po0e6raFlgLBOF,95.018,0.624,-7.245,0.693,1
3SpRtNO7GKWaFyWydXArvn,169.476,0.759,-6.8,0.206,2
2eLDUK7EkpENZkDL9O5yhz,130.074,0.349,-9.96,0.282,2
69BSm4vFLLo4L8nUulybMc,99.958,0.422,-9.785,0.523,2
3hUxzQpSfdDqwM3ZTFQY0K,89.937,0.623,-9.208,0.403,2
1RlmAzI27AlIpvoRN3u6Iy,160.009,0.864,-3.919,0.892,1
0Tzwe4DT6IZpfIxxzUAnoq,140.021,0.653,-7.769,0.661,1
7jCSncvK7rzgYQehMosoM3,154.939,0.777,-5.001,0.404,1
6CYT0souHUHKTO4EMzTUFg,138.925,0.431,-11.884,0.327,2
03eJ2DclFWXYU8GWgANdmZ,129.874,0.526,-5.153,0.746,1
22MVIVqYMJbhA5OHRNRzdS,81.567,0.589,-4.844,0.347,2
16x9bQHw8TBNaGDyULvwad,75.522,0.143,-15.148,0.334,0
4lghbrxf9haQUp6BuRjAEq,126.974,0.379,-8.861,0.627,2
0NuWgxEp51CutD2pJoF4OM,150.091,0.663,-5.223,0.686,1
7fClofbhUwL4zyirAk4x3K,140.037,0.874,-4.072,0.93,1
6mvjHs3ARC10teeMFZ4kh5,129.981,0.266,-8.973,0.352,2
0bIHWAGW7gahdRc4JP2Eup,86.001,0.694,-9.48,0.51,2
0BB8adTPSIZedvDapPJ2Bs,151.322,0.139,-12.416,0.236,0
6SRsiMl7w1USE4mFqrOhHC,123.999,0.526,-6.446,0.28,2
34ZfAjSGM4vxJ1P6N5geSp,121.809,0.625,-9.502,0.116,2
2LxAjX7VN5LJfSY7QJt7XQ,169.953,0.755,-5.614,0.739,1
3bWubl9oMzs5Z1n5KZXSSz,126.243,0.319,-9.987,0.267,2
2OZNEa3tW5HKAaAQqnJope,149.821,0.576,-7.827,0.375,2
7g838qJvNsRt5fbHaleo2q,120.259,0.748,-3.013,0.887,1
5IrC1UAnYw3SyfV9ER03ON,82.561,0.595,-5.824,0.31,2
4R2kfaDFhslZEMJqAFNpdd,130.033,0.581,-8.588,0.551,1
1nfYgAwhHh37Kl6Z0YQf7Q,171.876,0.612,-9.167,0.522,1
2eORR9aSjyp16BxFRbJTFh,90.073,0.0741,-21.105,0.196,0
7qFtcljd0PZ5kJZos70YjT,144.104,0.494,-8.13,0.383,2
7d92SHonFmiOdeyp4BEdTC,93.909,0.259,-14.413,0.252,0
58Mh6zmqSo9IvysPAXnG0h,78.546,0.575,-7.38,0.494,2
5IdrsGhB8D7RwNwGra9V6i,97.974,0.635,-5.763,0.472,2
7ezWFPZxTDiQMl7NlAXdkR,130.005,0.666,-5.547,0.561,1
6YnthMWv62JY3ka2YAvCCh,92.018,0.121,-18.214,0.173,0
4epd3VXwxPItuOVN0aGsr6,94.013,0.774,-4.797,0.393,2
4o3XxiQ9BljY4OU38zanC0,145.993,0.776,-5.054,0.17,2
18uwL0vNUanqZH0ro2QcOP,93.982,0.178,-11.991,0.608,0
1itJhJiweMHxJcqQLWsJXn,80.032,0.377,-15.64,0.0537,0
7uo2L5FAja3pWIBa3HJVeC,119.901,0.406,-11.313,0.551,2
72sQjWR565TtF4yIKnoZZe,81.983,0.446,-5.501,0.292,2
6ZYTXqGNXsu6bqL1P8mgxt,130.047,0.0675,-22.515,0.125,0
7EkMIQ2PzEzwQroLl6dUvw,118.492,0.212,-12.735,0.185,0
7eapS72LGn58Bx6cQaj0h4,100.022,0.399,-6.248,0.509,2
5wEEsLCDkK17pSIgFYnapU,93.786,0.535,-6.345,0.828,1
2VhY69P0Q15rHfEKaMlR5x,94.024,0.736,-7.658,0.28,2
67dauMD2RclztbZPgMDBKk,64.247,0.206,-10.106,0.219,0
0HfzDIKAiiRIAMn6HjB6rv,160.632,0.646,-7.367,0.594,1
3cuW0sgJND4ZkdN1m7m7Gg,132.251,0.536,-6.537,0.603,1
7aGaP4VJ1WOAIL7QlEl1pA,138.059,0.459,-8.846,0.435,2
7eJMfftS33KTjuF7lTsMCx,144.026,0.431,-8.765,0.348,2
1yYKo5g6Auz6NmanwGpJOI,89.107,0.519,-7.921,0.221,2
6HU7h9RYOaPRFeh0R3UeAr,180.917,0.612,-7.222,0.178,2
0XZ5gv6EBByIEuSOIiYaon,147.853,0.681,-2.22,0.514,1
4HOg84QsolNLzNp08qZ3sX,140.265,0.89,-2.974,0.709,1
3lEqXRwPi98ZvKm5bsZTGi,110.343,0.671,-6.319,0.38,2
0qgZvYWLIqDn0tXimF8gPa,100.044,0.64,-8.899,0.67,1
0N2rGjQLuT0GqVueJxjQS6,96.024,0.664,-6.633,0.547,1
5YVuTCLDxjS8pORppZhNsf,112.499,0.467,-7.741,0.116,2
17zGkwutNrdgAAfC61QLWF,99.031,0.955,-3.264,0.535,1
24zaoEGmRjgA0zt47uLgRF,148.524,0.329,-8.556,0.502,2
6Se3x9ANMLv0dCDsjGmEjh,111.001,0.593,-6.35,0.17,2
5NQxkgByBxGdx5yayzVlvh,110.978,0.615,-5.044,0.332,2
4iKzb6YFt20q6eS5gfVkNr,109.954,0.433,-7.704,0.339,2
4zcU9UeYc6Xx8XmBlxV66n,112.074,0.626,-6.041,0.238,2
1HGtTmgl1sEycuS9lJviWQ,160.07,0.593,-7.473,0.475,1
0QzuaeCEEOV40Pn7IvKEny,109.239,0.436,-11.141,0.196,2
7mOcLhVf0Aj6pIfi3LcSNW,148.009,0.391,-9.021,0.143,2
0Hfah746oDkvCS7ySP3k1c,109.996,0.385,-13.526,0.55,2
68qj6fgOusJbWoLPxwiRz5,119.654,0.25,-9.954,0.76,1
4qfoz6SI8KDdUtTTtmAzR5,115.067,0.186,-15.668,0.0363,0
5wANPM4fQCJwkGd4rN57mH,143.875,0.431,-8.81,0.137,2
1hV0Ue00iyNCZvb1n0VyGf,140.875,0.322,-11.429,0.757,1
3OXpdrHLT4IqM76RajgM6Q,144.21,0.444,-6.935,0.226,2
6D6HVKe7Qu3imn4zzJD0W9,104.952,0.389,-8.247,0.306,2
2pJmSaPh5lMe4npn0Z6m8A,148.869,0.596,-6.655,0.721,1
6rxYf6KRWBSWm6pVRl9LWa,91.656,0.738,-5.293,0.364,2
4rT2YF1iXeCemJhhee2pQN,95.072,0.528,-6.983,0.581,2
3ZW87Wj98EqDCduX7OH4IO,129.951,0.531,-8.501,0.337,2
1uMHCAyGmHqyygoNRuo7MV,106.032,0.848,-4.704,0.684,1
5j4hgym3SUadjFieaAIVw0,83.713,0.484,-5.557,0.0759,2
0hwtCNaxCMWoZZPHjUAETA,144.961,0.816,-5.889,0.602,1
4R2DDseYW2tsmMhvdQQ2Po,93.17,0.45,-8.529,0.305,2
57Z4ecZTqs7ig9nWY7xoou,93.17,0.45,-8.529,0.305,2
5JlF4uq1thz8Tf7PztHopO,188.73,0.612,-7.534,0.296,2
3z06k8YF9CqX0CGFrlekOK,138.023,0.371,-8.964,0.653,1
1NAyq9TrQIpLHWStUX4xAQ,96.001,0.388,-7.065,0.628,2
6vOY0h3OyLLSXouDtP6FkN,158.061,0.746,-6.464,0.27,2
4g3jSrPVcRABEqmuVb0Brh,61.994,0.115,-15.478,0.11,0
03zuGqxMwUFFmCwusq0WKE,144.565,0.383,-7.174,0.157,2
7JDWhC422Gtk1Bq0mL3OTC,136.029,0.415,-8.914,0.156,2
4I0tFcRHjW3AkN1Jg1veOM,89.977,0.685,-3.28,0.168,2
4d6z0mKVcnhE5x0YWvTexh,132.04,0.309,-8.456,0.579,2
3TFtD8GZNw9v6vVWr3hnWy,98.46,0.918,-4.503,0.312,2
0xoC4iuSQz7qxtB6UI92IJ,170.407,0.363,-7.766,0.484,2
3jH30PGXQDOx1VP9nL75lU,41.462,0.288,-12.548,0.214,0
4VEEDnEFLI9dUy5QA51rom,82.03,0.604,-6.932,0.361,2
6IEYxC5J51Igo0XUTx16mA,136.629,0.805,-5.235,0.283,2
4eqYoFG2SGQqMFCvKrjtiu,117.975,0.0204,-28.613,0.356,0
77OWuDUCJMhizuSjOXDJbl,147.965,0.497,-12.053,0.517,2
2RNsweBBb1a6tAHXQtt2xH,94.992,0.547,-7.305,0.718,1
20nY3IhGhRGBaWK3remnch,97.706,0.382,-5.535,0.555,2
5Y8VrkCXILja6XIYngzBwl,120.132,0.376,-10.818,0.112,2
2mEk3YZ2CdsJBySy2b1AgD,130.02,0.212,-19.451,0.188,0
4XJUPTlWg7AqgR5x50GRst,169.474,0.344,-9.323,0.623,1
4nvGIQPgLnWWJUJrnRsIOX,121.086,0.732,-3.036,0.387,1
1mB8PxWsXm2EjAgDzOZcbB,122.031,0.509,-12.309,0.482,2
5fw7OEMjARmFAu0cQ363U4,101.024,0.778,-5.336,0.382,2
6eutgX6jfXAsjTXgQtCtYV,139.859,0.478,-8.834,0.468,2
1t2n68SZzCnuQ6tITQxTPS,142.875,0.275,-13.311,0.379,0
5gOyjqIifZ9NqVcaIIlqv7,101.992,0.62,-7.987,0.827,1
3jZihewg1kioufCyUKhm7w,97.032,0.454,-9.574,0.583,2
5odlY52u43F5BjByhxg7wg,94.467,0.593,-4.801,0.153,2
6DbYH5UvdXBZEQgTelaFdm,147.974,0.467,-8.419,0.229,2
4xP5bdGofMzMQyH1TDFPp8,149.993,0.573,-7.825,0.68,1
4ZtFanR9U6ndgddUvNcjcG,166.928,0.664,-5.044,0.688,1
7MUwBJMijrM67riEGSOKWQ,124.937,0.97,-3.586,0.739,1
2X1jaqdFNsixn0GvijENGf,121.955,0.491,-7.567,0.824,1
1YcoZcEyuaOnQiZLK0cNta,125.077,0.785,-3.588,0.765,1
4hMcb6afvdD4zdPhGSJkxX,123.019,0.722,-4.037,0.69,1
73YUReisjb3A9ActdLLjJQ,122.079,0.334,-10.733,0.211,2
27KDaaYxMJgJcyixSP7oHO,139.845,0.338,-8.788,0.416,2
5NG9pVD8oClwcxeIHNXpBd,83.509,0.4,-7.062,0.487,2
6FveEQirXfxqNz5zQg4df0,88.011,0.171,-17.328,0.264,0
6ID9Av5ISfFescfxuCAeUg,160.004,0.605,-7.961,0.737,1
1nDOeWBfRKA5YNQ8bKWzMM,127.052,0.392,-6.221,0.61,1
1GLn6QTiwZVyFksUlZUV0P,119.983,0.54,-7.539,0.502,2
11IfqQwhR9E7bnkC6yI0xr,121.964,0.396,-9.446,0.191,2
6JOv2beX03Jnvxj578vm4A,143.121,0.465,-8.914,0.158,2
6jRq8gaZhMUyy5RclRPcAf,129.992,0.559,-7.106,0.685,1
2duFPm9rvnojzCSkzhi4l6,85.898,0.361,-10.194,0.28,2
1DiOSZ8PpnmwgriDH0RNQd,100.092,0.311,-12.199,0.194,0
566yEfNfBoojymRCZRbkxU,75.96,0.335,-11.137,0.207,2
2Ylrq2Qhtj3bWr1QeTSvls,91.973,0.596,-5.82,0.33,2
2EKo5WC2LX4fiplTWan5Rl,90.021,0.683,-3.512,0.747,1
0PuIRJEXJy0HpdWvgf4Wxh,111.989,0.157,-16.546,0.319,0
1qFMIjTe9esCDiytqUY19t,82.878,0.209,-11.152,0.0735,0
3F3roWqJPMtmLbPPl93bbR,155.935,0.639,-4.152,0.344,1
3pM7NQahwmilUQ2JSBJOzA,169.913,0.225,-14.13,0.698,1
11iiMB7TmFTtaXT4YJAltw,95.037,0.179,-19.623,0.272,0
2WF2S4oczNaWSO9rPgkMnQ,167.382,0.502,-9.365,0.34,2
3dNEnD700nYq0TY0w6AJjs,120.005,0.28,-8.737,0.497,2
3dNEnD700nYq0TY0w6AJjs,120.005,0.28,-8.737,0.497,2
58qX77t2VWMWcycsh9zKLc,154.163,0.359,-9.343,0.488,2
7txwhthkLlokKYKdYpGSuW,139.972,0.704,-5.737,0.418,1
2rvg3ZXtBRxU0AlbXOqPSP,135.232,0.487,-9.618,0.523,2
2EMeWXGkIpAyHRJ7sw88wO,150.073,0.522,-5.05,0.328,2
7vRriwrloYVaoAe3a9wJHe,92.6,0.275,-13.4,0.18,0
4ka1FkKAMde6dQAFFMXKac,115.935,0.544,-7.275,0.477,2
0gj4bQWlJc0nU6fceKq7BB,112.353,0.635,-5.721,0.292,2
32F2TphKpYNoMGRnepXQvf,154.015,0.529,-7.399,0.841,1
7CH8J4ulT49UfZwSDSkSZA,124.075,0.726,-7.512,0.453,1
4SdoXp42bZe2w5ZFynw8oo,95.087,0.58,-7.169,0.419,2
0U3u0HdRQjD8mAMYBak4Ok,94.054,0.451,-8.206,0.676,2
7BrbGr8S8rjrnlGLqtfFwA,118.589,0.193,-15.494,0.308,0
6wFqLYmiXyGvprbWa4ogm8,92.025,0.695,-7.859,0.662,1
4dVR8jBG0RQ7jbdi8GRkyd,182.269,0.816,-3.412,0.584,1
2L9VAxwHwtHcNQyZPzmOpZ,169.982,0.629,-4.317,0.311,1
5L1eW2bt7pDbjhNLKWKom2,103.103,0.838,-5.006,0.329,2
0gRGB5zwCHqNmk9kQ2pO7q,94.853,0.29,-11.973,0.77,2
6y6jbcPG4Yn3Du4moXaenr,144.871,0.5,-8.755,0.315,2
